house_size_sqm,num_occupants,season,ac,fridge,lights,fans,washing_machine,tv,bill
51,6,1,7,23,9,11,2,8,1688
80,4,1,10,24,10,7,2,5,1833
82,3,0,6,24,5,6,1,5,1387
129,3,1,12,23,4,16,1,7,1981
60,1,1,8,23,2,10,2,8,1568
177,4,1,9,23,6,6,3,7,1991
184,2,1,14,24,5,13,0,5,2105
177,4,0,9,24,10,5,2,4,1816
80,2,0,6,23,4,11,0,4,1340
175,2,1,10,24,5,3,1,6,1882
96,4,1,13,23,8,11,2,5,2002
156,5,0,2,24,9,13,2,9,1564
68,4,1,11,24,7,13,0,9,1871
130,2,0,8,23,7,10,2,7,1738
172,6,1,8,24,9,8,2,8,2018
183,3,0,5,23,10,4,0,3,1488
156,3,0,2,23,2,6,1,3,1258
98,1,1,10,24,4,12,2,3,1685
122,3,1,2,24,9,10,2,2,1412
99,5,1,10,24,7,6,2,5,1825
130,2,1,7,23,7,13,1,3,1675
144,4,0,3,23,1,8,1,6,1399
61,4,0,0,24,5,9,3,4,1111
72,5,1,6,23,3,9,3,7,1662
103,3,0,9,24,4,8,3,2,1575
167,2,1,8,24,4,12,1,1,1700
108,3,1,10,24,6,9,3,4,1848
52,1,1,5,23,7,8,0,5,1340
107,3,0,8,23,7,3,2,5,1597
106,1,1,11,24,6,10,2,4,1808
194,4,0,6,23,5,8,3,7,1804
139,2,1,10,24,3,13,3,5,1904
104,6,0,6,24,7,10,2,9,1688
94,1,0,2,24,3,7,2,3,1124
50,3,0,2,24,4,8,0,6,1094
70,3,0,7,24,3,13,0,7,1430
70,4,1,13,23,6,12,2,4,1920
101,5,0,5,24,7,8,4,7,1665
131,6,0,8,24,10,5,4,8,1910
116,5,1,13,24,9,9,1,6,2026
162,3,0,5,24,7,3,1,2,1450
93,5,1,9,23,12,11,1,7,1888
59,6,0,6,23,6,5,3,8,1562
113,6,1,16,24,6,7,3,3,2216
118,2,0,8,24,5,9,1,5,1527
117,5,0,6,23,6,11,2,7,1640
77,2,0,3,23,2,5,1,6,1174
165,3,0,6,23,4,6,1,4,1505
100,3,1,11,24,6,10,1,5,1850
53,3,0,6,24,8,12,1,1,1361
128,4,1,8,24,4,7,4,7,1875
66,5,1,12,24,4,3,3,4,1813
157,1,1,14,24,3,12,0,5,2008
123,6,1,9,23,8,3,3,4,1882
72,1,0,5,24,3,4,1,5,1223
67,3,0,2,23,3,13,3,5,1327
178,5,0,4,24,4,7,1,5,1554
84,2,0,6,23,5,9,2,0,1326
113,1,0,3,23,5,10,1,2,1203
108,3,0,7,23,7,3,2,5,1505
50,1,1,7,24,6,11,2,1,1443
180,1,1,14,23,7,5,0,3,2021
116,6,0,5,24,7,5,3,5,1588
86,1,0,0,23,3,7,1,6,1013
78,3,0,3,24,6,5,2,1,1179
138,6,1,10,23,4,10,1,5,1896
149,3,0,1,23,7,10,1,4,1329
171,4,0,1,24,7,5,3,7,1490
139,4,0,5,24,9,9,2,6,1607
181,4,1,14,24,8,7,3,7,2299
63,1,1,10,23,6,14,1,3,1660
199,5,0,7,24,3,10,3,5,1816
180,3,1,8,24,5,13,3,4,1892
134,4,1,7,24,7,13,0,5,1738
200,5,1,13,24,10,17,1,7,2339
70,4,0,5,24,7,8,2,6,1432
75,4,0,7,24,3,5,4,9,1549
90,5,1,12,23,10,12,3,7,2107
171,4,1,9,23,6,11,2,5,1930
87,1,1,10,24,6,11,1,2,1600
137,1,0,7,24,6,8,0,5,1502
60,6,1,6,23,6,5,3,3,1614
78,1,1,7,24,3,8,0,2,1394
109,2,0,7,23,6,3,1,4,1454
110,6,1,9,23,5,17,3,8,2037
196,4,1,8,24,5,16,3,5,1994
71,2,0,2,24,4,15,0,5,1192
127,3,1,6,24,2,16,1,3,1583
162,5,1,9,23,8,10,1,10,1979
172,3,1,7,24,8,7,3,6,1869
191,2,1,11,23,6,11,3,4,2017
93,1,0,12,23,1,13,2,5,1704
193,4,0,8,24,7,8,1,4,1726
146,6,0,9,24,9,8,2,5,1834
126,4,1,11,23,5,11,2,7,1989
189,1,0,2,23,5,8,1,5,1381
104,4,0,5,23,7,7,2,6,1500
100,5,1,7,24,5,9,2,3,1641
151,5,0,4,24,5,12,2,7,1634
78,5,1,8,23,3,8,1,7,1715
118,3,1,11,24,4,11,2,6,1870
129,1,1,9,23,3,9,0,5,1628
80,5,0,7,23,6,4,3,6,1576
161,2,0,7,23,7,6,0,7,1551
95,5,1,10,24,8,8,3,8,1932
146,6,0,6,23,5,4,2,6,1648
101,3,1,13,23,5,11,1,2,1872
187,2,0,5,23,5,12,2,5,1658
123,1,0,4,24,0,5,2,3,1232
90,1,0,4,23,4,6,0,6,1175
126,6,0,7,24,7,7,4,5,1709
180,5,0,9,23,6,8,2,3,1837
163,2,1,9,24,6,11,1,0,1754
101,6,0,8,23,5,9,3,9,1780
136,2,0,3,23,6,4,2,7,1386
158,5,0,8,23,7,3,2,10,1799
190,5,0,8,23,9,5,3,10,1959
118,4,0,5,23,6,5,2,8,1547
169,4,1,12,24,9,9,3,7,2243
116,5,1,9,23,10,7,1,5,1790
110,3,1,10,24,6,10,2,3,1755
120,6,0,13,23,7,9,3,6,2012
200,4,0,10,23,5,10,1,7,1914
79,5,1,7,23,7,8,2,4,1695
195,2,1,10,23,9,11,2,2,1943
145,6,1,14,23,8,13,2,7,2275
105,4,1,8,23,7,5,3,3,1677
102,3,0,10,24,9,6,2,1,1598
56,6,1,10,24,11,7,2,6,1844
146,6,0,2,24,7,8,2,8,1611
162,1,1,13,23,5,16,0,2,1876
174,2,0,0,23,3,5,3,2,1276
181,3,0,6,23,6,11,1,2,1573
170,3,0,9,23,7,11,0,5,1692
87,3,1,3,23,6,11,0,4,1301
171,2,0,13,23,4,6,1,3,1888
75,3,0,7,24,4,6,1,4,1384
178,1,1,8,24,6,16,0,4,1752
53,4,1,13,24,7,8,1,5,1884
88,2,1,3,23,5,12,2,3,1377
103,3,1,6,24,3,8,2,7,1629
82,5,1,4,24,6,6,1,8,1510
69,4,1,2,23,5,8,0,3,1213
65,6,0,3,24,4,12,4,4,1416
198,2,0,8,24,7,11,0,4,1730
176,5,1,11,23,8,9,2,6,2110
136,6,1,10,23,7,19,2,6,2071
131,5,0,6,23,3,12,0,10,1575
111,3,0,2,24,7,5,2,5,1323
80,2,0,3,23,5,7,0,4,1221
91,3,1,1,23,6,10,1,6,1332
61,6,0,7,23,7,5,4,6,1625
114,1,0,6,23,3,9,1,4,1397
122,5,1,10,23,7,11,2,3,1930
180,1,1,13,23,7,12,0,3,1922
164,6,1,13,23,4,12,0,6,2075
186,3,0,6,24,7,8,3,6,1714
155,4,1,10,24,7,8,3,8,2045
65,5,0,9,24,8,7,2,6,1634
127,4,0,4,24,6,7,2,4,1452
174,2,1,15,23,5,10,1,1,1985
180,5,0,6,24,4,10,4,9,1859
190,1,1,5,24,4,10,2,3,1647
179,4,1,11,24,7,15,3,7,2176
161,6,1,9,23,10,10,3,7,2124
176,2,1,6,24,6,15,0,6,1703
70,5,0,4,24,4,7,1,2,1288
196,6,1,9,23,7,11,0,4,1958
138,2,0,11,23,4,8,1,2,1727
96,1,0,8,24,4,3,0,8,1429
199,6,1,8,24,7,6,4,4,1966
134,5,0,3,23,10,8,2,4,1460
177,2,1,14,24,6,7,3,3,2136
121,3,1,13,23,6,12,1,6,2018
91,5,1,8,23,7,15,3,10,1915
58,5,0,3,23,5,5,3,7,1317
74,5,1,8,23,10,10,3,5,1807
51,5,1,9,24,7,3,2,2,1602
68,3,0,7,24,5,1,1,6,1394
69,6,1,11,23,8,12,3,7,1992
119,6,1,6,23,10,11,3,7,1856
66,6,1,7,24,8,8,2,7,1737
173,1,1,4,23,5,2,0,4,1360
138,3,1,10,23,6,9,3,8,1976
143,3,1,6,24,7,11,0,1,1559
133,2,0,3,23,6,11,2,5,1429
180,4,1,14,23,6,10,2,6,2210
136,6,1,11,23,7,19,0,7,2069
100,4,1,10,23,7,9,2,3,1810
131,2,1,10,24,2,7,1,2,1663
57,3,0,8,24,8,12,2,4,1528
170,2,1,9,23,5,15,2,5,1923
53,5,0,5,23,4,12,1,7,1388
135,2,1,10,24,4,16,2,5,1884
177,2,1,9,23,7,12,0,7,1851
159,5,0,13,23,10,5,2,6,2053
148,4,0,2,24,7,2,2,4,1367
86,5,1,3,23,8,10,3,10,1603
120,1,1,10,24,4,8,1,4,1737
82,2,1,7,24,9,10,0,5,1554
80,2,1,2,24,5,4,2,3,1240
174,4,1,12,23,6,5,1,5,1990
61,3,1,9,23,6,12,1,4,1679
60,5,0,8,24,10,8,3,8,1786
137,3,1,8,23,6,9,2,5,1745
121,1,1,4,23,6,6,0,5,1375
81,5,1,6,24,5,11,1,3,1555
106,1,0,0,24,5,6,2,3,1078
135,1,0,10,24,4,6,0,7,1637
68,1,0,7,24,3,11,2,4,1375
165,6,1,14,23,8,15,3,5,2340
63,5,0,6,24,6,9,1,5,1425
82,5,1,4,24,5,12,3,2,1508
59,6,1,7,23,10,15,5,6,1860
129,4,1,12,23,4,10,2,7,2016
113,6,1,4,24,11,9,2,4,1682
117,2,1,11,24,7,11,2,6,1870
141,3,1,12,23,9,13,3,6,2087
174,3,1,17,24,4,11,3,4,2289
129,1,0,8,24,6,1,1,4,1558
108,5,0,7,23,7,11,2,8,1725
146,5,0,6,23,8,9,3,3,1634
68,1,1,10,24,3,12,1,5,1645
198,2,0,9,23,7,10,1,2,1795
71,3,1,2,24,7,10,3,6,1381
58,6,0,5,24,7,8,3,4,1503
58,4,0,0,24,3,10,3,8,1202
76,2,1,2,24,7,12,0,3,1221
66,5,0,4,23,6,5,2,2,1303
94,1,1,10,24,3,10,0,3,1612
57,3,0,0,23,5,6,1,3,973
195,1,0,10,24,6,7,1,6,1820
174,5,0,11,24,6,11,1,8,2008
172,1,1,13,23,5,14,2,2,2020
82,6,1,9,23,8,13,2,7,1915
50,3,0,5,23,4,4,1,5,1253
55,1,0,4,23,6,6,1,2,1177
90,3,1,9,24,7,3,3,4,1670
54,1,0,1,23,9,8,0,3,981
129,1,0,4,23,6,7,1,2,1273
67,3,1,9,23,6,10,1,6,1662
131,6,0,7,23,4,11,1,6,1638
114,1,0,7,24,6,6,0,5,1408
132,6,1,7,24,11,12,2,9,1959
185,2,1,10,23,4,15,2,4,1945
180,4,1,10,24,3,11,0,3,1832
74,2,1,14,23,4,14,0,5,1846
118,4,0,6,23,8,10,3,6,1637
131,2,1,12,23,4,9,2,3,1882
166,4,1,13,24,4,12,1,6,2114
144,1,0,8,24,5,13,0,3,1487
82,3,1,3,24,6,10,1,4,1366
160,3,1,10,23,8,10,2,3,1878
195,5,0,9,24,6,8,3,6,1952
174,4,1,11,24,6,21,2,5,2191
65,5,1,3,24,2,9,3,6,1434
129,6,0,2,23,6,7,3,8,1507
87,6,1,6,23,8,10,2,6,1717
184,5,1,12,23,6,9,2,4,2138
127,4,0,6,24,2,7,4,5,1629
112,3,0,10,23,7,3,1,2,1634
161,4,1,10,23,7,8,0,8,1892
138,6,1,10,23,5,8,4,3,1978
87,1,1,5,23,6,7,3,4,1461
199,5,0,7,24,4,10,4,6,1905
193,5,1,18,24,5,13,2,8,2496
101,6,1,10,24,10,12,3,5,2026
78,4,0,3,24,9,7,2,6,1368
193,5,1,12,24,8,8,0,2,2023
125,3,1,13,23,4,11,1,6,1944
194,5,1,12,24,7,9,1,6,2165
113,4,0,8,24,7,4,1,4,1576
140,6,0,9,24,4,13,3,5,1831
138,3,1,10,24,3,5,1,5,1779
62,3,1,9,23,8,15,1,5,1707
121,5,0,4,24,1,5,3,6,1507
54,4,1,6,24,6,9,1,5,1499
61,5,0,4,24,6,8,1,6,1366
52,1,0,0,24,3,12,0,6,965
82,6,0,6,24,7,6,2,8,1560
170,1,0,4,24,4,6,2,4,1403
99,3,0,6,24,6,14,2,5,1569
186,5,1,12,24,6,13,0,5,2116
78,1,0,1,24,6,11,1,7,1124
88,2,1,10,23,6,17,1,3,1685
140,1,1,4,23,3,12,0,1,1341
149,5,1,12,24,8,12,2,3,2023
66,5,0,6,24,6,8,1,2,1483
105,6,1,11,23,3,14,1,8,1989
95,1,1,10,23,4,9,0,1,1584
116,5,1,8,24,6,8,2,8,1866
191,5,0,5,23,4,10,1,4,1602
116,6,1,7,23,7,11,3,3,1750
72,6,0,8,24,6,7,3,6,1706
143,6,0,11,23,8,5,3,9,2010
200,6,1,11,23,6,5,2,5,2141
103,2,1,6,23,5,6,1,8,1497
187,3,0,6,23,7,10,1,2,1579
126,5,0,8,23,7,4,2,6,1693
65,4,1,10,23,7,13,2,6,1828
90,6,1,9,23,6,18,2,8,1931
147,3,1,9,24,4,14,1,6,1846
177,6,1,5,24,8,12,2,6,1844
110,3,1,9,24,3,11,2,7,1850
135,4,0,5,23,9,4,4,4,1619
167,1,0,5,23,2,10,2,2,1493
149,2,0,7,24,5,15,1,4,1610
98,5,0,10,24,8,3,3,5,1786
51,1,0,4,24,4,8,0,4,1085
169,4,1,12,24,7,10,2,6,2120
172,2,0,6,24,5,9,1,4,1539
135,2,1,10,23,2,10,1,3,1794
126,2,0,9,23,3,13,2,5,1665
185,4,0,8,23,5,8,1,6,1803
108,6,1,11,23,7,13,4,5,1997
61,6,0,8,23,8,11,3,3,1648
53,6,0,5,23,7,8,3,8,1542
166,1,0,7,23,4,6,1,4,1525
144,5,0,8,24,6,7,2,2,1678
174,2,1,9,23,7,13,1,5,1918
90,2,0,3,24,4,12,1,4,1267
172,1,0,4,23,2,7,1,5,1388
56,6,0,3,24,7,11,3,6,1456
118,2,0,2,24,7,5,2,3,1226
118,2,0,0,24,4,2,1,8,1133
130,4,0,3,23,6,8,2,7,1462
79,3,0,0,24,4,3,0,5,1024
122,1,0,6,23,3,10,1,3,1312
55,1,1,8,24,7,13,0,6,1540
138,6,1,12,23,3,16,2,11,2181
196,1,1,8,24,3,13,1,2,1765
115,6,0,7,23,4,12,1,6,1678
59,4,0,2,23,4,15,1,4,1216
193,4,1,13,24,8,8,3,5,2156
86,5,1,3,24,10,8,0,10,1516
126,6,1,9,24,4,11,3,4,1871
126,4,1,8,23,7,8,3,5,1820
81,6,0,7,23,4,7,4,3,1613
96,1,1,11,23,3,5,0,6,1653
159,5,0,10,23,7,7,2,3,1826
169,3,1,4,24,2,9,3,3,1600
59,2,0,9,23,4,7,0,4,1394
146,2,0,3,23,5,9,2,2,1387
54,5,0,9,24,2,9,3,6,1661
126,6,0,12,24,5,9,4,9,2063
50,6,1,12,23,6,9,2,9,1914
180,6,0,4,24,6,9,2,8,1748
116,3,0,2,23,4,7,1,5,1267
64,2,1,6,23,6,10,1,5,1438
142,5,1,12,23,7,13,4,2,2060
79,6,1,5,23,10,12,3,3,1658
152,4,1,4,24,5,12,0,6,1585
131,1,0,9,24,1,6,1,1,1476
124,3,1,8,23,1,9,4,2,1754
109,6,0,8,23,10,4,3,5,1739
89,2,1,11,24,5,13,1,6,1777
123,1,0,6,23,5,9,0,1,1345
170,5,1,13,23,8,13,3,8,2283
196,6,1,15,24,7,5,5,4,2425
52,2,1,10,24,7,11,2,2,1633
85,1,1,11,23,6,6,1,5,1705
92,4,0,6,24,8,4,1,4,1411
192,3,1,10,23,4,15,1,6,2005
164,5,0,7,24,8,5,2,3,1712
158,2,0,7,24,6,6,2,5,1632
139,4,1,11,23,4,9,3,2,1921
133,3,1,11,23,9,8,2,1,1869
126,3,0,4,23,5,5,2,5,1405
54,4,0,7,24,2,2,1,7,1378
127,2,0,4,24,6,4,3,5,1376
140,3,0,7,23,6,8,1,5,1526
136,5,0,7,23,6,5,1,5,1599
63,1,1,5,24,6,8,2,3,1345
153,5,1,15,24,5,3,2,5,2114
132,6,0,6,23,8,5,2,8,1692
103,3,1,6,24,7,17,1,4,1677
181,1,0,7,24,5,5,2,3,1540
144,4,1,7,23,6,13,1,3,1771
58,1,0,2,23,4,5,2,6,1101
102,1,1,7,23,7,12,0,4,1548
126,1,1,9,24,3,15,3,6,1780
109,3,0,9,24,6,7,1,4,1633
95,6,1,9,23,7,9,2,8,1886
103,6,0,6,23,8,8,1,3,1567
123,2,0,4,24,8,5,0,2,1270
161,6,1,11,23,9,11,0,5,2005
144,3,0,6,24,7,7,1,4,1475
72,2,1,8,23,6,11,1,5,1617
76,4,1,11,23,7,4,3,6,1862
119,4,0,3,24,9,8,3,2,1418
158,4,1,14,23,4,12,2,5,2105
126,4,0,0,23,5,7,0,7,1217
99,4,0,5,24,5,10,2,5,1481
173,5,1,15,24,8,8,3,4,2248
68,3,0,8,23,5,5,0,3,1410
50,2,1,8,24,2,12,0,4,1421
89,4,1,6,24,5,13,2,6,1634
71,5,0,4,23,7,11,3,9,1475
161,6,1,18,23,8,11,3,4,2467
89,5,0,7,24,6,2,1,5,1470
87,5,0,0,23,5,11,3,8,1365
97,3,0,5,24,8,8,2,5,1431
124,4,0,4,24,7,8,2,10,1556
156,5,1,6,24,7,15,1,6,1850
57,5,0,6,24,7,10,2,7,1539
135,4,0,3,23,4,10,3,4,1446
117,3,0,10,24,6,1,1,0,1497
124,5,1,14,23,2,9,3,6,2126
186,2,1,9,24,6,13,1,2,1809
139,1,0,3,23,0,7,2,1,1210
179,6,1,13,23,5,12,5,7,2365
129,1,1,13,24,5,11,0,3,1895
144,1,0,5,24,5,10,0,4,1354
119,3,0,8,24,3,4,2,1,1498
139,5,1,15,23,5,6,1,5,2080
108,1,1,10,24,2,10,2,6,1772
196,1,1,8,23,7,12,2,1,1785
77,6,0,7,24,6,6,1,4,1475
121,4,1,10,23,6,10,3,7,1944
63,5,1,7,23,7,6,1,6,1628
73,5,1,11,24,8,7,4,6,1915
161,6,1,14,24,8,8,3,6,2310
93,4,0,5,24,7,10,2,3,1422
105,5,0,0,24,4,9,1,3,1178
169,2,0,7,24,6,10,0,1,1551
81,6,1,9,23,4,13,1,9,1852
74,3,0,12,24,6,15,1,1,1688
165,4,1,11,24,9,6,2,5,2009
115,6,1,9,23,5,8,4,5,1890
91,1,0,7,23,2,12,0,6,1399
125,5,1,9,23,10,10,2,6,1934
186,2,1,9,24,4,12,2,1,1815
87,2,1,4,24,6,7,2,5,1372
110,3,0,3,24,2,8,1,5,1275
138,6,0,0,24,9,11,4,4,1455
67,2,0,5,23,7,7,1,3,1226
119,6,0,6,23,10,9,2,8,1716
131,5,0,8,23,10,8,3,8,1818
165,5,0,3,23,5,10,0,6,1473
129,2,0,1,24,7,5,2,7,1281
64,5,0,10,23,8,3,3,6,1698
62,6,0,4,23,7,9,3,5,1425
168,5,0,8,24,7,10,2,6,1874
92,1,1,9,24,9,16,2,2,1735
106,6,0,7,24,5,8,3,5,1646
66,4,1,9,24,6,8,3,7,1782
81,5,1,6,24,9,10,4,1,1678
199,5,0,9,23,7,7,2,5,1914
104,6,0,6,23,4,7,4,6,1669
62,3,1,3,23,6,12,1,6,1381
96,4,0,6,23,3,14,3,4,1580
136,4,0,5,23,5,11,2,7,1537
111,4,1,7,24,4,6,2,5,1648
78,2,0,7,23,4,7,2,1,1410
71,1,0,4,24,7,3,0,2,1074
114,1,1,9,23,3,8,0,3,1565
78,3,1,9,23,5,8,1,5,1603
97,4,1,9,24,9,10,2,4,1793
54,4,0,4,24,7,7,2,4,1267
150,5,1,14,23,6,10,3,7,2224
120,6,0,3,23,6,13,2,5,1493
190,2,0,2,23,6,11,2,5,1488
187,2,0,7,23,8,7,2,5,1679
115,3,1,6,24,4,12,1,7,1632
121,1,0,2,24,5,12,0,4,1187
74,4,0,4,24,3,3,0,6,1284
109,6,1,10,24,3,10,3,7,1915
89,3,1,8,23,6,12,0,5,1561
56,2,0,3,24,5,5,3,2,1158
200,2,1,10,24,1,6,2,3,1910
95,2,0,5,24,3,6,1,1,1216
135,4,0,6,24,5,7,1,3,1526
190,4,0,1,23,7,10,1,4,1419
70,4,1,11,24,9,5,1,6,1812
50,5,1,4,24,4,12,2,5,1514
172,1,0,4,24,4,6,0,2,1327
196,2,0,2,24,8,9,1,3,1450
174,2,0,7,23,8,12,1,7,1766
82,5,0,3,24,2,5,3,3,1305
53,2,1,8,24,4,14,1,5,1552
52,2,1,6,23,6,12,1,5,1487
140,4,1,7,23,7,9,1,7,1734
101,4,1,1,23,8,12,1,3,1343
77,1,1,7,23,1,13,2,2,1504
119,2,0,2,23,5,5,1,2,1221
106,3,1,11,24,6,7,1,5,1840
157,2,0,12,23,7,4,1,4,1794
193,2,0,12,23,6,6,0,2,1816
73,1,1,8,24,5,8,1,1,1436
126,3,1,7,23,6,12,3,3,1745
125,2,0,0,24,5,9,1,3,1097
118,6,0,4,23,9,8,1,5,1575
150,6,0,3,23,5,10,3,6,1633
141,3,1,8,24,8,10,0,4,1722
141,6,1,5,24,7,12,3,3,1745
79,4,1,11,24,5,12,1,4,1830
67,4,1,10,23,6,9,3,7,1792
93,3,0,2,24,5,4,1,5,1159
148,2,1,13,24,9,7,2,2,1942
170,3,0,7,23,3,11,0,6,1674
164,6,1,12,24,4,7,1,8,2056
109,3,1,12,23,3,14,2,4,1874
195,6,1,12,24,7,15,4,9,2436
105,4,0,3,24,4,5,2,7,1345
80,3,0,8,23,1,8,1,6,1472
150,5,1,12,23,5,9,2,4,2059
108,6,0,8,24,5,6,1,3,1564
173,5,0,2,24,8,13,3,3,1584
179,4,1,6,24,7,13,2,2,1768
146,2,1,14,24,6,10,1,6,1968
156,6,0,4,23,4,10,1,5,1542
67,2,1,9,24,8,15,2,4,1761
194,4,0,10,23,4,6,1,8,1841
120,2,0,10,24,7,10,0,1,1639
155,6,1,12,24,8,8,4,7,2229
103,1,0,3,23,3,5,1,3,1134
143,6,1,9,23,8,11,1,2,1857
125,6,0,7,24,7,8,3,6,1807
84,5,0,5,23,9,7,2,3,1417
60,1,0,2,24,3,10,2,0,1051
110,1,0,0,23,5,7,0,0,948
93,1,0,3,24,2,11,1,2,1163
170,6,0,6,24,9,10,2,5,1779
117,4,1,9,23,6,11,2,5,1821
74,1,0,10,23,3,7,2,0,1459
133,3,0,9,24,7,8,2,3,1671
163,2,0,5,23,7,4,0,5,1422
181,4,1,12,24,5,10,2,6,2110
50,3,0,0,24,10,4,0,2,965
180,6,0,10,24,10,9,2,9,2056
135,6,0,4,24,7,3,2,3,1505
111,3,1,10,23,5,6,2,1,1742
113,5,1,9,23,4,10,2,6,1872
194,5,1,14,23,4,12,2,4,2204
175,3,0,5,24,2,7,1,6,1519
154,5,0,9,23,8,11,4,3,1842
111,2,0,6,23,5,8,1,5,1421
84,2,1,9,24,4,17,0,7,1679
62,6,0,4,23,1,8,1,8,1372
92,5,1,7,23,8,18,1,4,1737
179,1,1,10,23,4,11,3,2,1866
160,3,0,5,23,6,10,1,3,1491
177,2,0,8,23,5,8,0,5,1603
100,5,1,6,23,9,12,2,4,1653
193,5,0,7,24,3,6,4,4,1815
195,2,1,15,23,10,12,1,4,2239
184,2,1,9,23,2,7,1,6,1766
94,1,0,6,24,4,7,2,4,1339
91,5,0,0,23,1,6,2,8,1208
184,5,0,2,24,7,6,2,5,1504
64,4,0,4,24,5,10,3,5,1392
109,6,0,5,23,7,9,3,6,1658
89,1,0,5,24,5,2,2,5,1269
161,2,0,13,24,4,10,1,4,1910
126,2,1,8,23,8,11,1,2,1615
154,3,0,6,23,4,10,2,9,1661
156,6,0,4,23,8,8,3,9,1720
171,2,0,9,24,3,4,1,5,1693
129,5,0,2,24,9,12,2,4,1435
174,2,1,8,23,3,13,3,3,1815
183,5,0,4,24,6,8,3,7,1740
81,5,1,11,24,5,7,2,4,1846
157,1,1,11,23,5,12,0,3,1783
163,2,1,11,23,3,11,2,3,1932
195,1,1,10,24,3,7,0,4,1767
117,6,1,13,23,7,10,3,7,2136
176,5,0,6,24,6,2,4,7,1802
184,6,1,17,24,7,5,4,4,2424
163,2,1,14,24,3,7,3,3,2037
57,6,0,0,23,5,8,2,5,1208
113,6,1,11,24,7,8,3,5,2036
184,2,0,10,24,8,11,1,4,1781
90,1,0,4,23,4,5,2,2,1243
89,1,0,6,23,6,6,1,1,1257
52,5,0,0,24,7,11,2,6,1162
194,5,1,8,23,5,9,2,1,1861
159,2,1,9,24,6,11,2,3,1798
163,2,1,6,24,5,13,1,6,1703
161,4,0,6,24,8,13,0,8,1698
199,4,0,9,24,11,10,3,6,1991
53,3,0,1,24,6,9,1,4,1074
183,5,1,7,24,9,17,4,7,2092
75,6,0,0,24,9,4,3,10,1337
188,3,1,14,23,5,17,2,5,2244
66,3,1,3,24,5,11,3,6,1483
141,1,0,7,23,2,9,0,7,1502
80,6,0,9,23,9,4,3,7,1736
193,1,0,4,24,3,4,1,2,1398
156,4,0,4,23,5,6,0,1,1293
195,3,0,7,23,9,7,1,6,1688
160,4,1,11,24,5,10,1,3,1916
150,6,1,9,23,10,11,2,7,2037
161,6,0,5,24,11,6,2,4,1674
111,5,0,5,24,5,9,0,4,1469
161,2,0,5,24,6,3,2,6,1504
165,1,1,9,24,5,15,0,0,1688
84,5,1,15,24,8,9,2,10,2154
77,5,1,12,23,9,11,3,3,1983
152,1,1,13,23,1,9,1,2,1806
174,1,0,5,24,6,7,2,3,1405
151,6,1,5,23,8,11,3,5,1815
186,6,1,18,24,6,21,2,4,2555
192,3,0,5,24,7,2,2,8,1685
70,4,0,5,23,8,5,3,4,1414
101,6,1,11,24,6,7,2,8,2009
146,5,0,4,23,4,8,3,3,1520
100,3,0,8,24,9,9,2,1,1589
132,3,0,6,24,4,12,1,6,1547
104,5,1,8,24,4,11,3,8,1893
126,6,1,8,23,7,14,2,6,1948
176,5,0,4,23,2,11,3,10,1712
142,2,0,0,24,5,7,0,4,1214
137,6,1,18,23,9,8,3,6,2478
129,4,1,14,23,5,10,2,4,2050
141,5,0,6,23,8,6,3,5,1654
96,6,0,10,24,8,8,2,8,1854
87,1,1,13,24,6,8,1,7,1841
188,2,0,9,24,4,9,0,6,1717
64,4,1,7,24,6,6,2,3,1538
50,6,0,7,24,7,9,2,5,1536
184,1,1,13,23,5,13,2,0,1988
50,6,0,6,24,7,9,3,9,1630
98,1,1,8,23,8,3,0,6,1537
145,4,0,7,24,7,8,4,6,1788
75,2,0,5,24,6,9,2,5,1332
136,1,0,5,24,2,16,1,5,1461
142,3,0,7,24,10,8,2,3,1611
151,4,1,14,23,8,6,1,3,2056
120,4,0,10,23,7,2,1,5,1648
189,5,1,12,24,10,10,1,7,2133
144,2,1,9,24,3,8,1,4,1708
167,3,0,9,24,3,10,3,5,1742
197,3,1,8,23,8,15,2,6,1978
168,5,0,5,23,9,0,2,7,1703
100,1,1,13,23,1,10,1,1,1794
130,1,0,11,23,3,11,3,0,1665
85,3,0,8,24,2,10,3,2,1517
116,2,1,9,23,7,8,0,5,1708
178,1,1,4,23,5,12,0,0,1471
163,4,0,9,24,7,11,2,5,1828
160,6,1,12,23,5,11,2,8,2168
191,5,0,8,23,7,9,3,6,1907
149,2,0,2,24,2,11,1,5,1301
158,1,1,9,23,6,10,2,2,1752
169,6,0,12,24,11,8,3,7,2156
128,3,1,6,23,1,14,1,4,1537
183,5,0,8,24,9,10,1,4,1776
68,1,0,2,24,4,12,1,1,1064
176,3,0,8,24,6,10,1,1,1704
78,1,1,8,23,4,16,2,5,1640
73,5,0,8,24,4,6,2,6,1584
200,4,0,7,23,9,9,0,3,1722
59,4,1,11,24,5,10,2,3,1768
154,6,0,12,23,10,3,1,6,1949
194,3,1,14,23,7,8,1,5,2164
104,4,1,11,23,6,14,0,4,1849
196,5,1,14,23,10,13,2,4,2303
51,3,0,6,23,5,10,0,4,1332
196,1,1,9,24,7,10,0,3,1844
184,2,0,4,23,8,8,2,3,1508
160,1,1,12,23,2,12,1,4,1876
87,5,0,3,23,5,7,2,1,1295
180,6,1,8,24,7,12,2,7,2065
151,3,1,9,23,5,4,1,6,1766
